envio_id,venta_id,fecha_envio,proveedor_id,estado_envio
633,47536,2023-01-28 08:00:00,192,Entregado
634,295510,2023-01-28 09:00:00,197,Retrasado
635,276591,2023-01-28 10:00:00,197,Cancelado
636,123886,2023-01-28 11:00:00,64,En tránsito
637,14846,2023-01-28 12:00:00,18,Entregado
638,455761,2023-01-28 13:00:00,150,Cancelado
639,348096,2023-01-28 14:00:00,40,Entregado
640,417110,2023-01-28 15:00:00,166,Retrasado
641,190430,2023-01-28 16:00:00,199,Retrasado
643,46653,2023-01-28 18:00:00,7,En tránsito
644,11786,2023-01-28 19:00:00,96,Retrasado
645,410674,2023-01-28 20:00:00,95,Retrasado
646,420421,2023-01-28 21:00:00,161,Cancelado
647,397778,2023-01-28 22:00:00,26,En tránsito
648,90488,2023-01-28 23:00:00,74,En tránsito
649,4900,2023-01-29 00:00:00,143,Entregado
650,257576,2023-01-29 01:00:00,166,Cancelado
651,357499,2023-01-29 02:00:00,187,Cancelado
652,245344,2023-01-29 03:00:00,198,Entregado
653,480497,2023-01-29 04:00:00,17,En tránsito
654,226941,2023-01-29 05:00:00,71,Entregado
655,302144,2023-01-29 06:00:00,122,Entregado
656,41360,2023-01-29 07:00:00,139,Cancelado
657,114008,2023-01-29 08:00:00,148,En tránsito
658,220818,2023-01-29 09:00:00,110,En tránsito
659,82256,2023-01-29 10:00:00,22,Retrasado
660,193261,2023-01-29 11:00:00,55,Cancelado
661,408817,2023-01-29 12:00:00,99,En tránsito
662,480300,2023-01-29 13:00:00,77,En tránsito
663,164001,2023-01-29 14:00:00,11,Retrasado
664,262785,2023-01-29 15:00:00,166,En tránsito
665,195122,2023-01-29 16:00:00,126,Retrasado
666,10067,2023-01-29 17:00:00,44,Cancelado
667,472833,2023-01-29 18:00:00,128,Cancelado
668,86677,2023-01-29 19:00:00,121,Retrasado
669,241725,2023-01-29 20:00:00,58,Entregado
670,417188,2023-01-29 21:00:00,184,En tránsito
671,10136,2023-01-29 22:00:00,140,Entregado
673,110359,2023-01-30 00:00:00,101,En tránsito
674,291828,2023-01-30 01:00:00,198,Entregado
675,196301,2023-01-30 02:00:00,62,Retrasado
676,209748,2023-01-30 03:00:00,9,Cancelado
677,75344,2023-01-30 04:00:00,19,En tránsito
678,217155,2023-01-30 05:00:00,4,Entregado
679,261915,2023-01-30 06:00:00,181,En tránsito
680,344962,2023-01-30 07:00:00,159,Retrasado
681,93898,2023-01-30 08:00:00,27,Cancelado
682,31507,2023-01-30 09:00:00,193,Cancelado
683,459120,2023-01-30 10:00:00,37,Cancelado
684,489250,2023-01-30 11:00:00,196,Entregado
685,426172,2023-01-30 12:00:00,106,Retrasado
686,381574,2023-01-30 13:00:00,119,Entregado
687,17996,2023-01-30 14:00:00,107,En tránsito
689,298999,2023-01-30 16:00:00,104,En tránsito
690,391272,2023-01-30 17:00:00,65,En tránsito
691,122407,2023-01-30 18:00:00,56,En tránsito
692,301318,2023-01-30 19:00:00,166,Cancelado
694,62614,2023-01-30 21:00:00,71,Cancelado
695,355358,2023-01-30 22:00:00,91,Entregado
697,270271,2023-01-31 00:00:00,83,Cancelado
698,175978,2023-01-31 01:00:00,35,Entregado
699,491685,2023-01-31 02:00:00,144,Retrasado
700,181978,2023-01-31 03:00:00,115,Retrasado
701,333442,2023-01-31 04:00:00,27,Entregado
702,262921,2023-01-31 05:00:00,22,Retrasado
706,210852,2023-01-31 09:00:00,32,Cancelado
707,54989,2023-01-31 10:00:00,42,Cancelado
710,45457,2023-01-31 13:00:00,32,Retrasado
711,439184,2023-01-31 14:00:00,130,Retrasado
712,194199,2023-01-31 15:00:00,179,Retrasado
713,275815,2023-01-31 16:00:00,40,Cancelado
714,475267,2023-01-31 17:00:00,174,Entregado
715,288658,2023-01-31 18:00:00,144,Cancelado
716,293918,2023-01-31 19:00:00,32,Entregado
717,115394,2023-01-31 20:00:00,166,En tránsito
718,98937,2023-01-31 21:00:00,170,En tránsito
719,409527,2023-01-31 22:00:00,117,En tránsito
720,114579,2023-01-31 23:00:00,93,Entregado
721,52234,2023-02-01 00:00:00,122,En tránsito
722,177915,2023-02-01 01:00:00,127,Entregado
723,352698,2023-02-01 02:00:00,177,Retrasado
724,269880,2023-02-01 03:00:00,32,En tránsito
725,166437,2023-02-01 04:00:00,194,Cancelado
726,476153,2023-02-01 05:00:00,159,Retrasado
727,144911,2023-02-01 06:00:00,98,Retrasado
728,423839,2023-02-01 07:00:00,39,Retrasado
729,6643,2023-02-01 08:00:00,82,Cancelado
730,126146,2023-02-01 09:00:00,195,En tránsito
731,494387,2023-02-01 10:00:00,146,Cancelado
732,489154,2023-02-01 11:00:00,109,En tránsito
733,65332,2023-02-01 12:00:00,26,Cancelado
734,388875,2023-02-01 13:00:00,138,En tránsito
735,96655,2023-02-01 14:00:00,142,Cancelado
736,379376,2023-02-01 15:00:00,164,Cancelado
737,467834,2023-02-01 16:00:00,160,Retrasado
738,492519,2023-02-01 17:00:00,147,En tránsito
739,398955,2023-02-01 18:00:00,159,Cancelado
740,441448,2023-02-01 19:00:00,187,En tránsito
741,427779,2023-02-01 20:00:00,131,En tránsito
742,240794,2023-02-01 21:00:00,88,Entregado
743,438443,2023-02-01 22:00:00,175,En tránsito
744,409829,2023-02-01 23:00:00,98,Retrasado
746,280924,2023-02-02 01:00:00,127,Entregado
747,152770,2023-02-02 02:00:00,154,Cancelado
748,168542,2023-02-02 03:00:00,157,Entregado
749,85774,2023-02-02 04:00:00,44,Cancelado
750,357640,2023-02-02 05:00:00,31,Cancelado
751,249676,2023-02-02 06:00:00,69,Retrasado
752,2591,2023-02-02 07:00:00,134,Cancelado
753,12324,2023-02-02 08:00:00,74,En tránsito
754,52915,2023-02-02 09:00:00,10,Retrasado
755,369388,2023-02-02 10:00:00,184,Entregado
756,214060,2023-02-02 11:00:00,106,Entregado
757,67663,2023-02-02 12:00:00,38,Retrasado
758,354869,2023-02-02 13:00:00,52,Entregado
759,477264,2023-02-02 14:00:00,163,Entregado
760,271092,2023-02-02 15:00:00,77,Entregado
762,144764,2023-02-02 17:00:00,12,Entregado
763,104315,2023-02-02 18:00:00,70,Retrasado
764,298577,2023-02-02 19:00:00,117,Cancelado
765,284130,2023-02-02 20:00:00,41,Entregado
766,112910,2023-02-02 21:00:00,178,Cancelado
768,146483,2023-02-02 23:00:00,143,En tránsito
769,465077,2023-02-03 00:00:00,168,Entregado
770,243747,2023-02-03 01:00:00,31,Retrasado
771,38111,2023-02-03 02:00:00,24,En tránsito
772,199568,2023-02-03 03:00:00,90,En tránsito
773,54025,2023-02-03 04:00:00,179,Retrasado
775,383494,2023-02-03 06:00:00,190,Retrasado
776,335805,2023-02-03 07:00:00,68,En tránsito
777,340933,2023-02-03 08:00:00,75,Cancelado
778,466904,2023-02-03 09:00:00,41,Cancelado
780,304510,2023-02-03 11:00:00,130,Entregado
781,200127,2023-02-03 12:00:00,163,Entregado
782,117471,2023-02-03 13:00:00,47,Cancelado
783,82843,2023-02-03 14:00:00,170,Retrasado
784,302795,2023-02-03 15:00:00,29,Retrasado
785,371200,2023-02-03 16:00:00,79,Entregado
786,463682,2023-02-03 17:00:00,156,Cancelado
788,463488,2023-02-03 19:00:00,173,Retrasado
789,495152,2023-02-03 20:00:00,117,Retrasado
790,81388,2023-02-03 21:00:00,166,En tránsito
792,37437,2023-02-03 23:00:00,193,Entregado
793,162127,2023-02-04 00:00:00,37,Retrasado
794,415611,2023-02-04 01:00:00,9,Retrasado
795,28211,2023-02-04 02:00:00,16,Cancelado
796,384638,2023-02-04 03:00:00,47,Entregado
797,73508,2023-02-04 04:00:00,57,Cancelado
798,97985,2023-02-04 05:00:00,146,Retrasado
799,394088,2023-02-04 06:00:00,188,En tránsito
800,364131,2023-02-04 07:00:00,39,Entregado
801,358284,2023-02-04 08:00:00,8,En tránsito
802,386247,2023-02-04 09:00:00,100,Retrasado
804,182454,2023-02-04 11:00:00,42,Cancelado
805,182167,2023-02-04 12:00:00,10,Entregado
808,82111,2023-02-04 15:00:00,39,Cancelado
809,310400,2023-02-04 16:00:00,198,Cancelado
810,446889,2023-02-04 17:00:00,103,Retrasado
811,363568,2023-02-04 18:00:00,105,Retrasado
812,189842,2023-02-04 19:00:00,74,Retrasado
813,247833,2023-02-04 20:00:00,9,Cancelado
815,31671,2023-02-04 22:00:00,55,Entregado
816,397651,2023-02-04 23:00:00,198,Retrasado
817,205758,2023-02-05 00:00:00,161,En tránsito
818,214574,2023-02-05 01:00:00,49,Cancelado
819,199898,2023-02-05 02:00:00,168,Retrasado
820,14130,2023-02-05 03:00:00,12,En tránsito
821,47372,2023-02-05 04:00:00,162,Cancelado
822,368717,2023-02-05 05:00:00,132,Retrasado
823,394987,2023-02-05 06:00:00,199,En tránsito
824,300562,2023-02-05 07:00:00,44,Retrasado
825,254183,2023-02-05 08:00:00,63,Retrasado
828,77190,2023-02-05 11:00:00,170,Retrasado
829,15386,2023-02-05 12:00:00,177,Retrasado
830,415758,2023-02-05 13:00:00,158,Cancelado
832,283792,2023-02-05 15:00:00,192,Cancelado
833,55306,2023-02-05 16:00:00,192,En tránsito
834,449812,2023-02-05 17:00:00,93,Entregado
835,219226,2023-02-05 18:00:00,143,Retrasado
836,70800,2023-02-05 19:00:00,139,Cancelado
837,87894,2023-02-05 20:00:00,195,Cancelado
838,472866,2023-02-05 21:00:00,41,Retrasado
839,395995,2023-02-05 22:00:00,88,En tránsito
841,107039,2023-02-06 00:00:00,55,En tránsito
842,244898,2023-02-06 01:00:00,157,Cancelado
844,268014,2023-02-06 03:00:00,20,Cancelado
845,48674,2023-02-06 04:00:00,41,Entregado
846,381066,2023-02-06 05:00:00,100,Entregado
847,223733,2023-02-06 06:00:00,1,En tránsito
848,124384,2023-02-06 07:00:00,52,Entregado
849,250745,2023-02-06 08:00:00,112,En tránsito
850,158571,2023-02-06 09:00:00,72,Retrasado
851,403001,2023-02-06 10:00:00,196,Retrasado
852,467290,2023-02-06 11:00:00,121,En tránsito
853,328205,2023-02-06 12:00:00,129,En tránsito
854,378164,2023-02-06 13:00:00,198,Entregado
855,390066,2023-02-06 14:00:00,131,Entregado
856,465898,2023-02-06 15:00:00,56,En tránsito
857,401746,2023-02-06 16:00:00,35,Entregado
858,231054,2023-02-06 17:00:00,192,En tránsito
859,23384,2023-02-06 18:00:00,63,Entregado
860,111363,2023-02-06 19:00:00,189,En tránsito
861,492322,2023-02-06 20:00:00,36,Entregado
862,395221,2023-02-06 21:00:00,138,Retrasado
865,195414,2023-02-07 00:00:00,104,En tránsito
866,239466,2023-02-07 01:00:00,113,Entregado
867,88912,2023-02-07 02:00:00,169,Cancelado
868,369144,2023-02-07 03:00:00,27,Retrasado
869,474041,2023-02-07 04:00:00,2,Entregado
870,252347,2023-02-07 05:00:00,41,En tránsito
871,213730,2023-02-07 06:00:00,22,Retrasado
872,131771,2023-02-07 07:00:00,87,Retrasado
873,233984,2023-02-07 08:00:00,167,En tránsito
874,182726,2023-02-07 09:00:00,123,Cancelado
875,123378,2023-02-07 10:00:00,162,Retrasado
876,297883,2023-02-07 11:00:00,188,Cancelado
877,89293,2023-02-07 12:00:00,193,Retrasado
878,88060,2023-02-07 13:00:00,82,Cancelado
879,373677,2023-02-07 14:00:00,33,Entregado
880,236593,2023-02-07 15:00:00,12,Entregado
883,284434,2023-02-07 18:00:00,88,En tránsito
884,474882,2023-02-07 19:00:00,91,En tránsito
885,479318,2023-02-07 20:00:00,19,Cancelado
886,26530,2023-02-07 21:00:00,198,Cancelado
887,292861,2023-02-07 22:00:00,76,En tránsito
888,279915,2023-02-07 23:00:00,57,En tránsito
889,48837,2023-02-08 00:00:00,98,Cancelado
890,346138,2023-02-08 01:00:00,58,Entregado
891,453718,2023-02-08 02:00:00,11,Cancelado
892,58382,2023-02-08 03:00:00,18,En tránsito
893,122086,2023-02-08 04:00:00,5,En tránsito
895,187204,2023-02-08 06:00:00,116,Retrasado
896,491420,2023-02-08 07:00:00,50,Cancelado
897,390101,2023-02-08 08:00:00,85,Entregado
898,328547,2023-02-08 09:00:00,160,Entregado
899,9242,2023-02-08 10:00:00,140,En tránsito
900,30795,2023-02-08 11:00:00,115,Retrasado
901,115265,2023-02-08 12:00:00,15,Entregado
902,402978,2023-02-08 13:00:00,191,En tránsito
903,411093,2023-02-08 14:00:00,83,En tránsito
904,467028,2023-02-08 15:00:00,4,Entregado
905,95320,2023-02-08 16:00:00,107,Entregado
906,398533,2023-02-08 17:00:00,124,En tránsito
907,478500,2023-02-08 18:00:00,199,Entregado
908,368024,2023-02-08 19:00:00,41,Cancelado
909,485159,2023-02-08 20:00:00,193,Cancelado
910,430489,2023-02-08 21:00:00,191,En tránsito
911,462610,2023-02-08 22:00:00,145,Cancelado
912,193339,2023-02-08 23:00:00,154,Entregado
913,278211,2023-02-09 00:00:00,92,Retrasado
914,11095,2023-02-09 01:00:00,105,En tránsito
915,414817,2023-02-09 02:00:00,40,En tránsito
916,431587,2023-02-09 03:00:00,11,Retrasado
917,488855,2023-02-09 04:00:00,136,Retrasado
918,183810,2023-02-09 05:00:00,111,En tránsito
919,179356,2023-02-09 06:00:00,166,Entregado
920,49267,2023-02-09 07:00:00,173,Retrasado
921,353933,2023-02-09 08:00:00,139,Entregado
922,323149,2023-02-09 09:00:00,156,Cancelado
924,87014,2023-02-09 11:00:00,69,Retrasado
925,460138,2023-02-09 12:00:00,93,Entregado
926,39118,2023-02-09 13:00:00,112,En tránsito
928,59512,2023-02-09 15:00:00,79,Retrasado
931,154761,2023-02-09 18:00:00,172,Retrasado
932,238956,2023-02-09 19:00:00,101,En tránsito
933,102050,2023-02-09 20:00:00,14,En tránsito
934,160423,2023-02-09 21:00:00,57,Cancelado
935,451585,2023-02-09 22:00:00,128,Cancelado
936,8679,2023-02-09 23:00:00,84,Entregado
937,101589,2023-02-10 00:00:00,136,Retrasado
938,410306,2023-02-10 01:00:00,76,En tránsito
939,168762,2023-02-10 02:00:00,131,Retrasado
940,202370,2023-02-10 03:00:00,124,Cancelado
941,1999,2023-02-10 04:00:00,131,Retrasado
942,32627,2023-02-10 05:00:00,168,Cancelado
943,494095,2023-02-10 06:00:00,139,En tránsito
944,195964,2023-02-10 07:00:00,178,Entregado
946,442607,2023-02-10 09:00:00,194,Cancelado
947,355375,2023-02-10 10:00:00,35,Entregado
948,395712,2023-02-10 11:00:00,38,Retrasado
949,204145,2023-02-10 12:00:00,97,Retrasado
950,479932,2023-02-10 13:00:00,22,Retrasado
951,13971,2023-02-10 14:00:00,84,En tránsito
952,395592,2023-02-10 15:00:00,85,Retrasado
953,219958,2023-02-10 16:00:00,101,Retrasado
954,86408,2023-02-10 17:00:00,112,Entregado
955,253387,2023-02-10 18:00:00,50,Entregado
956,187868,2023-02-10 19:00:00,128,En tránsito
957,176631,2023-02-10 20:00:00,125,Cancelado
958,92626,2023-02-10 21:00:00,20,Cancelado
959,382891,2023-02-10 22:00:00,31,Cancelado
960,268184,2023-02-10 23:00:00,94,Entregado
961,358720,2023-02-11 00:00:00,184,Entregado
962,458717,2023-02-11 01:00:00,178,Retrasado
963,1891,2023-02-11 02:00:00,71,Retrasado
965,322829,2023-02-11 04:00:00,28,Cancelado
966,171927,2023-02-11 05:00:00,21,Retrasado
968,202708,2023-02-11 07:00:00,47,Retrasado
969,141889,2023-02-11 08:00:00,70,En tránsito
970,177674,2023-02-11 09:00:00,144,Entregado
971,104075,2023-02-11 10:00:00,149,Retrasado
972,236553,2023-02-11 11:00:00,170,En tránsito
973,164836,2023-02-11 12:00:00,150,En tránsito
974,401181,2023-02-11 13:00:00,125,En tránsito
975,403066,2023-02-11 14:00:00,5,Entregado
977,207597,2023-02-11 16:00:00,176,Retrasado
979,460954,2023-02-11 18:00:00,20,Cancelado
980,393181,2023-02-11 19:00:00,162,Cancelado
981,153113,2023-02-11 20:00:00,169,Retrasado
982,48303,2023-02-11 21:00:00,48,Cancelado
983,31579,2023-02-11 22:00:00,153,En tránsito
984,276898,2023-02-11 23:00:00,177,Cancelado
985,454955,2023-02-12 00:00:00,80,Retrasado
986,164885,2023-02-12 01:00:00,121,Retrasado
987,198942,2023-02-12 02:00:00,27,Retrasado
988,193308,2023-02-12 03:00:00,127,Entregado
990,44878,2023-02-12 05:00:00,36,Retrasado
992,395270,2023-02-12 07:00:00,161,Entregado
993,203530,2023-02-12 08:00:00,124,Retrasado
994,248195,2023-02-12 09:00:00,8,Entregado
995,56157,2023-02-12 10:00:00,174,Cancelado
996,450914,2023-02-12 11:00:00,183,Cancelado
997,141935,2023-02-12 12:00:00,89,En tránsito
998,22066,2023-02-12 13:00:00,11,Cancelado
999,468092,2023-02-12 14:00:00,189,Cancelado
1000,48828,2023-02-12 15:00:00,177,Retrasado
1001,186100,2023-02-12 16:00:00,76,En tránsito
1002,368262,2023-02-12 17:00:00,104,Entregado
1003,317921,2023-02-12 18:00:00,165,Cancelado
1004,78641,2023-02-12 19:00:00,101,Retrasado
1005,398119,2023-02-12 20:00:00,60,Cancelado
1006,404758,2023-02-12 21:00:00,161,Entregado
1007,348256,2023-02-12 22:00:00,10,Retrasado
1008,377325,2023-02-12 23:00:00,34,En tránsito
1009,245566,2023-02-13 00:00:00,62,Retrasado
1010,73564,2023-02-13 01:00:00,93,Cancelado
1011,438602,2023-02-13 02:00:00,28,Retrasado
1012,110884,2023-02-13 03:00:00,130,Cancelado
1013,312756,2023-02-13 04:00:00,119,En tránsito
1014,394035,2023-02-13 05:00:00,156,Entregado
1015,74518,2023-02-13 06:00:00,26,Retrasado
1016,155489,2023-02-13 07:00:00,98,En tránsito
1017,273190,2023-02-13 08:00:00,199,En tránsito
1018,462705,2023-02-13 09:00:00,71,En tránsito
1019,13897,2023-02-13 10:00:00,83,Entregado
1020,189610,2023-02-13 11:00:00,47,Cancelado
1021,397732,2023-02-13 12:00:00,42,En tránsito
1022,241444,2023-02-13 13:00:00,61,En tránsito
1023,104349,2023-02-13 14:00:00,147,Entregado
1024,258187,2023-02-13 15:00:00,34,En tránsito
1025,458398,2023-02-13 16:00:00,107,En tránsito
1026,438849,2023-02-13 17:00:00,159,En tránsito
1027,64311,2023-02-13 18:00:00,23,Retrasado
1028,105203,2023-02-13 19:00:00,65,Entregado
1029,177211,2023-02-13 20:00:00,74,Entregado
1030,311213,2023-02-13 21:00:00,167,En tránsito
1031,263905,2023-02-13 22:00:00,114,En tránsito
1032,384454,2023-02-13 23:00:00,30,Entregado
1033,487222,2023-02-14 00:00:00,10,Entregado
1035,90537,2023-02-14 02:00:00,71,Cancelado
1036,311040,2023-02-14 03:00:00,40,Cancelado
1037,217526,2023-02-14 04:00:00,162,Entregado
1038,156095,2023-02-14 05:00:00,15,Cancelado
1039,394353,2023-02-14 06:00:00,67,Entregado
1040,4788,2023-02-14 07:00:00,150,Retrasado
1042,478202,2023-02-14 09:00:00,45,En tránsito
1043,487446,2023-02-14 10:00:00,48,Cancelado
1044,370624,2023-02-14 11:00:00,93,Cancelado
1045,370692,2023-02-14 12:00:00,94,Retrasado
1046,117479,2023-02-14 13:00:00,157,Entregado
1047,186927,2023-02-14 14:00:00,113,Retrasado
1048,235883,2023-02-14 15:00:00,167,Entregado
1049,128507,2023-02-14 16:00:00,40,Cancelado
1050,47415,2023-02-14 17:00:00,1,En tránsito
1051,126151,2023-02-14 18:00:00,81,En tránsito
1052,410425,2023-02-14 19:00:00,14,Retrasado
1054,370977,2023-02-14 21:00:00,127,Retrasado
1055,157456,2023-02-14 22:00:00,18,Entregado
1057,84472,2023-02-15 00:00:00,127,Cancelado
1058,196233,2023-02-15 01:00:00,136,Retrasado
1059,163716,2023-02-15 02:00:00,112,Retrasado
1060,300471,2023-02-15 03:00:00,101,En tránsito
1061,160920,2023-02-15 04:00:00,84,Retrasado
1063,137811,2023-02-15 06:00:00,170,En tránsito
1064,15470,2023-02-15 07:00:00,183,Entregado
1065,332909,2023-02-15 08:00:00,31,Retrasado
1066,489430,2023-02-15 09:00:00,119,Entregado
1067,183967,2023-02-15 10:00:00,82,Cancelado
1068,307535,2023-02-15 11:00:00,87,Entregado
1070,126914,2023-02-15 13:00:00,42,Cancelado
1071,304484,2023-02-15 14:00:00,193,En tránsito
1072,263641,2023-02-15 15:00:00,30,Cancelado
1073,144557,2023-02-15 16:00:00,32,Cancelado
1074,269567,2023-02-15 17:00:00,71,En tránsito
1075,78714,2023-02-15 18:00:00,100,En tránsito
1076,309647,2023-02-15 19:00:00,77,Retrasado
1077,179309,2023-02-15 20:00:00,188,Retrasado
1078,433257,2023-02-15 21:00:00,157,Cancelado
1079,424214,2023-02-15 22:00:00,115,En tránsito
1080,136153,2023-02-15 23:00:00,64,Entregado
1081,440581,2023-02-16 00:00:00,16,En tránsito
1082,147755,2023-02-16 01:00:00,94,En tránsito
1083,155488,2023-02-16 02:00:00,181,Retrasado
1084,338416,2023-02-16 03:00:00,120,Retrasado
1085,476474,2023-02-16 04:00:00,122,En tránsito
1087,55227,2023-02-16 06:00:00,40,Retrasado
1089,239628,2023-02-16 08:00:00,3,Entregado
1090,275855,2023-02-16 09:00:00,135,Cancelado
1092,216314,2023-02-16 11:00:00,187,En tránsito
1093,411678,2023-02-16 12:00:00,59,Cancelado
1094,277857,2023-02-16 13:00:00,104,Cancelado
1095,435567,2023-02-16 14:00:00,14,En tránsito
1097,112946,2023-02-16 16:00:00,137,Retrasado
1098,487268,2023-02-16 17:00:00,185,Retrasado
1100,449859,2023-02-16 19:00:00,35,Entregado
1101,130082,2023-02-16 20:00:00,62,Retrasado
1102,80976,2023-02-16 21:00:00,150,En tránsito
1103,326653,2023-02-16 22:00:00,155,Retrasado
1104,275383,2023-02-16 23:00:00,147,En tránsito
1105,109872,2023-02-17 00:00:00,177,Entregado
1106,52166,2023-02-17 01:00:00,181,Cancelado
1107,71739,2023-02-17 02:00:00,19,En tránsito
1108,306471,2023-02-17 03:00:00,56,Retrasado
1109,201591,2023-02-17 04:00:00,21,Retrasado
1110,32818,2023-02-17 05:00:00,182,En tránsito
1111,321471,2023-02-17 06:00:00,196,Entregado
1112,353548,2023-02-17 07:00:00,119,En tránsito
1113,80028,2023-02-17 08:00:00,28,En tránsito
1116,14456,2023-02-17 11:00:00,12,Entregado
1117,217212,2023-02-17 12:00:00,91,Entregado
1118,71215,2023-02-17 13:00:00,147,Entregado
1120,329155,2023-02-17 15:00:00,57,Entregado
1121,452358,2023-02-17 16:00:00,127,Cancelado
1122,370707,2023-02-17 17:00:00,192,Cancelado
1123,47991,2023-02-17 18:00:00,154,En tránsito
1124,227267,2023-02-17 19:00:00,77,Cancelado
1125,44759,2023-02-17 20:00:00,176,Retrasado
1126,4936,2023-02-17 21:00:00,80,Entregado
1127,282851,2023-02-17 22:00:00,143,En tránsito
1128,265056,2023-02-17 23:00:00,69,Retrasado
1129,465317,2023-02-18 00:00:00,180,Entregado
1130,262924,2023-02-18 01:00:00,144,Retrasado
1131,224888,2023-02-18 02:00:00,125,En tránsito
1132,57682,2023-02-18 03:00:00,175,Entregado
1133,328503,2023-02-18 04:00:00,39,Retrasado
1134,106273,2023-02-18 05:00:00,12,Retrasado
1135,194657,2023-02-18 06:00:00,146,Entregado
1136,488514,2023-02-18 07:00:00,69,Entregado
1137,289563,2023-02-18 08:00:00,129,Retrasado
1138,413913,2023-02-18 09:00:00,107,En tránsito
1139,206160,2023-02-18 10:00:00,101,Retrasado
1140,347807,2023-02-18 11:00:00,105,Cancelado
1141,493970,2023-02-18 12:00:00,107,Retrasado
1143,263468,2023-02-18 14:00:00,34,Cancelado
1144,102764,2023-02-18 15:00:00,101,Cancelado
1145,394847,2023-02-18 16:00:00,127,Cancelado
1146,421069,2023-02-18 17:00:00,97,En tránsito
